web-scraper-order;web-scraper-start-url;chaussures_links;chaussures_links-href;type_chaussures;prix;adresse;image_lien-src
1707763276-654;https://sn.coinafrique.com/categorie/chaussures-homme?page=23;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3985580;Chaussures homme;16 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707763285-655;https://sn.coinafrique.com/categorie/chaussures-homme?page=23;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3990987;Chaussures homme;9 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4576795_uploaded_image1_1706976964.jpg
1707763290-656;https://sn.coinafrique.com/categorie/chaussures-homme?page=23;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4027983;Chaussures homme;8 000 CFA;Ouakam, Dakar, Sénégal;https://images.coinafrique.com/thumb_4336728_uploaded_image1_1692135905.jpg
1707763295-657;https://sn.coinafrique.com/categorie/chaussures-homme?page=23;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4028037;Chaussures homme;Prix sur demande;Ouest Foire, Dakar, Sénégal;https://images.coinafrique.com/thumb_4580944_uploaded_image1_1707221459.jpg
1707763305-658;https://sn.coinafrique.com/categorie/chaussures-homme?page=23;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopediques-3988580;Sandales orthopédiques;13 500 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4343984_uploaded_image1_1692614249.jpg
1707763311-659;https://sn.coinafrique.com/categorie/chaussures-homme?page=23;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-mixte-4028273;Chaussures mixte;25 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4270931_uploaded_image1_1687776444.jpg
1707763320-660;https://sn.coinafrique.com/categorie/chaussures-homme?page=23;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4028276;Chaussures homme;25 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4406619_uploaded_image2_1696671317.jpeg
1707763325-661;https://sn.coinafrique.com/categorie/chaussures-homme?page=23;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4028277;Chaussures homme;30 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4406619_uploaded_image2_1696671317.jpeg
1707763330-662;https://sn.coinafrique.com/categorie/chaussures-homme?page=23;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4028640;Chaussures homme;30 000 CFA;Almadies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4467606_uploaded_image2_1700639517.jpeg
1707763335-663;https://sn.coinafrique.com/categorie/chaussures-homme?page=23;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-mixte-4028644;Chaussures mixte;30 000 CFA;Almadies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4028644_uploaded_image1_1672439273.jpg
1707763344-664;https://sn.coinafrique.com/categorie/chaussures-homme?page=23;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-4028691;Mocassins homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4020625_uploaded_image1_1671793599.jpg
1707763349-665;https://sn.coinafrique.com/categorie/chaussures-homme?page=23;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3989328;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707763354-666;https://sn.coinafrique.com/categorie/chaussures-homme?page=23;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-stan-smith-3989331;Baskets Stan Smith;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4525906_uploaded_image1_1704321204.jpg
1707763360-667;https://sn.coinafrique.com/categorie/chaussures-homme?page=23;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3989333;Chaussures homme;18 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707763366-668;https://sn.coinafrique.com/categorie/chaussures-homme?page=23;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3989346;Chaussures homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707763374-669;https://sn.coinafrique.com/categorie/chaussures-homme?page=23;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3989358;Chaussures homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707763380-670;https://sn.coinafrique.com/categorie/chaussures-homme?page=23;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3989343;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707763386-671;https://sn.coinafrique.com/categorie/chaussures-homme?page=23;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-original-disponible-3990527;Chaussures original disponible;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707763391-672;https://sn.coinafrique.com/categorie/chaussures-homme?page=23;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-air-jordan-4029602;Chaussures Air Jordan;12 000 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4029602_uploaded_image1_1672580074.jpg
1707762377-505;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/sneakers-homme-3999464;Sneakers homme;20 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4111970_uploaded_image1_1677530358.jpg
1707762390-506;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-3999467;Chaussures Timberland;40 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_3999467_uploaded_image1_1670493684.jpg
1707762398-507;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/crocs-3999470;Crocs;10 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4405400_uploaded_image1_1696590089.jpg
1707762404-508;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-paris-3999525;Chaussures Berluti Paris;Prix sur demande;Ouest Foire, Dakar, Sénégal;https://images.coinafrique.com/thumb_3999525_uploaded_image1_1670495961.jpg
1707762409-509;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3957604;Chaussures homme;25 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4582768_uploaded_image1_1707307535.jpg
1707762414-510;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-stan-smith-3957617;Chaussures Stan Smith;13 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4402035_uploaded_image1_1696414326.jpg
1707762420-511;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3957610;Chaussures homme;16 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4582768_uploaded_image1_1707307535.jpg
1707762426-512;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-4000013;Chaussures Berluti;20 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4169131_uploaded_image1_1680984588.jpg
1707762430-513;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3963454;Chaussures homme;14 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762435-514;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3963434;Chaussures homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762443-515;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3963452;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762448-516;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3963444;Chaussures homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762453-517;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3963447;Chaussures homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762458-518;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3963445;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762464-519;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-stan-smith-3963469;Chaussures Stan Smith;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4448223_uploaded_image1_1699396073.jpg
1707762469-520;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-4000811;Mocassins homme;5 000 CFA;Ouakam, Dakar, Sénégal;https://images.coinafrique.com/thumb_4421983_uploaded_image1_1697643889.jpg
1707762474-521;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3965262;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762480-522;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-wallabees-3965260;Chaussures Wallabees;16 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544912_uploaded_image1_1705254624.jpg
1707762485-523;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3958575;Chaussures homme;15 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4582768_uploaded_image1_1707307535.jpg
1707762491-524;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3965256;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762496-525;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3961591;Chaussures homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762502-526;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-3958579;Chaussures hommes;25 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4582768_uploaded_image1_1707307535.jpg
1707762507-527;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3958585;Chaussures homme;20 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4582768_uploaded_image1_1707307535.jpg
1707762512-528;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3961598;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762519-529;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-stan-smith-3961604;Baskets Stan Smith;16 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4525906_uploaded_image1_1704321204.jpg
1707762524-530;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-wallabess-3961605;Baskets Wallabess;16 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4525903_uploaded_image1_1704321033.jpg
1707762529-531;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3960118;Chaussures homme;20 000 CFA;Bambey, Sénégal;https://images.coinafrique.com/thumb_3960128_uploaded_image1_1668121599.jpg
1707762539-532;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3960107;Chaussures homme;18 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4582768_uploaded_image1_1707307535.jpg
1707762547-533;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3960103;Chaussures homme;20 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4582768_uploaded_image1_1707307535.jpg
1707762553-534;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3960110;Chaussures homme;18 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4582768_uploaded_image1_1707307535.jpg
1707762559-535;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3960128;Chaussures homme;15 000 CFA;Bambey, Sénégal;https://images.coinafrique.com/thumb_3960128_uploaded_image1_1668121599.jpg
1707762567-536;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-4001028;Baskets  Adidas;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_4124310_uploaded_image1_1678211795.jpg
1707762572-537;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-4001521;Baskets Adidas;25 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4124310_uploaded_image1_1678211795.jpg
1707762576-538;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-jordan-6-4001528;Baskets Air Jordan 6;25 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4001528_uploaded_image1_1670585469.jpg
1707762582-539;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-1-4002271;Baskets  Jordan 1;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_4002271_uploaded_image2_1670621892.jpeg
1707762588-540;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4002832;Chaussures homme;30 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4576795_uploaded_image1_1706976964.jpg
1707762593-541;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4002908;Chaussures homme;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_4582768_uploaded_image1_1707307535.jpg
1707762599-542;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4002929;Chaussures homme;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_4582768_uploaded_image1_1707307535.jpg
1707762606-543;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4003977;Chaussures homme;20 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4576795_uploaded_image1_1706976964.jpg
1707762616-544;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4003985;Chaussures homme;13 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4576795_uploaded_image1_1706976964.jpg
1707762623-545;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-4003992;Chaussures  Timberland;28 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4388061_uploaded_image1_1695470907.jpg
1707762627-546;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-4003994;Chaussures Timberland;30 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4388061_uploaded_image1_1695470907.jpg
1707762634-547;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4004329;Chaussures homme;Prix sur demande;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4556134_uploaded_image1_1705849725.jpg
1707762640-548;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-4004732;Baskets homme;35 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4402968_uploaded_image1_1696451339.jpg
1707762646-549;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-stussy-4005131;Baskets Air Force 1 Stussy;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_4005131_uploaded_image2_1670845393.jpeg
1707762651-550;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-force-1-4005139;Baskets Nike Air force 1;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_4118656_uploaded_image1_1677859411.jpg
1707762660-551;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-4007066;Chaussures hommes;Prix sur demande;Patte d'oie, Dakar, Sénégal;https://images.coinafrique.com/thumb_4356367_uploaded_image1_1693409190.jpg
1707762665-552;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-air-force-4007370;Chaussures Air force;25 000 CFA;Point E, Dakar, Sénégal;https://images.coinafrique.com/thumb_4297099_uploaded_image1_1689550848.jpg
1707762670-553;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-air-jordan-3972159;Chaussures Air Jordan;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3972159_uploaded_image1_1668863380.jpg
1707762675-554;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4008496;Chaussures homme;10 000 CFA;Ouakam, Dakar, Sénégal;https://images.coinafrique.com/thumb_4336728_uploaded_image1_1692135905.jpg
1707762681-555;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4008863;Chaussures homme;Prix sur demande;Almadies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4467606_uploaded_image2_1700639517.jpeg
1707762686-556;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3979059;Chaussures homme;19 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762691-557;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3979053;Chaussures homme;19 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762696-558;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3966669;Chaussures homme;16 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762701-559;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3966674;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762707-560;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3966691;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762712-561;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3966687;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762717-562;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4009838;Chaussures homme;35 000 CFA;Ouest Foire, Dakar, Sénégal;https://images.coinafrique.com/thumb_4580944_uploaded_image1_1707221459.jpg
1707762724-563;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4010346;Chaussures homme;20 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4582768_uploaded_image1_1707307535.jpg
1707762730-564;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4010565;Chaussures homme;20 000 CFA;Patte d'oie, Dakar, Sénégal;https://images.coinafrique.com/thumb_4356367_uploaded_image1_1693409190.jpg
1707762735-565;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3969024;Chaussures homme;16 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762740-566;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4012825;Chaussures homme;25 000 CFA;Almadies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4467606_uploaded_image2_1700639517.jpeg
1707762746-567;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3969129;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762751-568;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3969157;Chaussures homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762756-569;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-stan-smith-3969159;Chaussures Stan Smith;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4448223_uploaded_image1_1699396073.jpg
1707762762-570;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3969146;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762768-571;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-stan-smith-3969153;Chaussures Stan Smith;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4448223_uploaded_image1_1699396073.jpg
1707762773-572;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3969136;Chaussures homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762778-573;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3969140;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762783-574;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-4012853;Chaussures  Berluti;Prix sur demande;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4169131_uploaded_image1_1680984588.jpg
1707762788-575;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4013048;Chaussures homme;Prix sur demande;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707762793-576;https://sn.coinafrique.com/categorie/chaussures-homme?page=24;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-4013311;Chaussures Jordan;20 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4523563_uploaded_image1_1704211980.jpg
