web-scraper-order;web-scraper-start-url;chaussures_links;chaussures_links-href;type_chaussures;prix;adresse;image_lien-src
1707685477-445;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3415124;Chaussures enfants;2 000 CFA;Mbao, Dakar, Sénégal;https://images.coinafrique.com/thumb_3415124_uploaded_image1_1635810270.jpg
1707685485-446;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-petites-filles-3415129;Sandales petites filles;2 000 CFA;Mbao, Dakar, Sénégal;https://images.coinafrique.com/thumb_3415129_uploaded_image1_1635810651.jpg
1707685491-447;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-jordan-enfants-3429274;Baskets Nike Jordan enfants;Prix sur demande;Mbao, Dakar, Sénégal;https://images.coinafrique.com/thumb_3429274_uploaded_image1_1636462416.jpg
1707685509-448;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-orthopediques-enfant-3429468;Chaussures orthopédiques enfant;4 500 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_3429468_uploaded_image1_1636466917.jpg
1707685517-449;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3432590;Chaussures enfant;7 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4514824_uploaded_image1_1703615498.jpg
1707685523-450;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussettes-bebe-3451771;Chaussettes bébé;9 000 CFA;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_2085293_uploaded_image1_1589039358.jpg
1707685543-451;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3462497;Chaussures  enfant;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707685549-452;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3462499;Chaussures enfant;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707685555-453;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3462501;Chaussures enfants;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707685569-454;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/ballerines-enfant-3468451;Ballerines enfant;10 000 CFA;Ouest Foire, Dakar, Sénégal;https://images.coinafrique.com/thumb_3468451_uploaded_image1_1638628031.jpg
1707685579-455;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3473971;Chaussures enfants;12 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707685592-456;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3475296;Chaussures enfant;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707685599-457;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-pour-enfants-3481315;Sandales pour enfants;1 000 CFA;Patte d'oie, Dakar, Sénégal;https://images.coinafrique.com/thumb_3481315_uploaded_image1_1639352929.jpg
1707685612-458;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/souliers-enfants-3486610;Souliers enfants;15 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_3486610_uploaded_image1_1639656374.jpg
1707685627-459;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-de-ville-enfant-3493336;Chaussures de ville enfant;5 000 CFA;Keur Massar, Sénégal;https://images.coinafrique.com/thumb_3493336_uploaded_image1_1640119181.jpg
1707685633-460;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-en-cuir-3495410;Chaussures  en cuir;12 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_3495410_uploaded_image1_1640264833.jpg
1707685640-461;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfants-nike-3495835;Baskets enfants Nike;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_3526935_uploaded_image1_1642345866.jpg
1707685646-462;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-enfant-3496189;Baskets Nike enfant;15 000 CFA;Biscuiterie, Dakar, Sénégal;https://images.coinafrique.com/thumb_3496189_uploaded_image2_1640319435.jpeg
1707685655-463;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3513868;Chaussures enfant;10 000 CFA;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_3513868_uploaded_image1_1641563929.jpg
1707685666-464;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-friperie-nike-enfants-3526935;Baskets friperie Nike enfants;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_3526935_uploaded_image1_1642345866.jpg
1707685673-465;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-3526938;Chaussures enfant friperie;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707685678-466;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-friperie-enfants-3526941;Chaussures friperie enfants;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707685685-467;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-3528219;Chaussures enfant friperie;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707685692-468;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-3528221;Chaussures enfant friperie;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707685700-469;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/pantoufles-3529128;Pantoufles;4 000 CFA;Cambérène, Dakar, Sénégal;https://images.coinafrique.com/thumb_3533457_uploaded_image1_1642754956.jpg
1707685707-470;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/pantoufles-enfant-3533457;Pantoufles enfant;4 000 CFA;Cambérène, Dakar, Sénégal;https://images.coinafrique.com/thumb_3533457_uploaded_image1_1642754956.jpg
1707685713-471;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3537500;Chaussures enfants;11 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707685722-472;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-3543253;Chaussures fille;2 000 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;https://images.coinafrique.com/thumb_3543253_uploaded_image1_1643397434.jpg
1707685729-473;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-friperie-3544110;Chaussures enfants friperie;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707685735-474;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-3566810;Chaussures enfant friperie;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707685740-475;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-3566813;Chaussures enfant friperie;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707685747-476;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3579013;Chaussures enfants;5 000 CFA;Medina, Dakar, Sénégal;https://images.coinafrique.com/thumb_4367839_uploaded_image2_1694130362.jpeg
1707685753-477;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-air-force-one-3599487;Baskets Air Force One;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_3599487_uploaded_image1_1646755996.jpg
1707685760-478;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/ballerines-enfant-3617411;Ballerines enfant;7 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_3617411_uploaded_image1_1647863237.jpg
1707685765-479;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3641151;Chaussures enfants;7 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_3641151_uploaded_image2_1649247824.jpeg
1707685772-480;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3641983;Chaussures enfant;3 500 CFA;Thies, Sénégal;https://images.coinafrique.com/thumb_3641983_uploaded_image1_1649278750.jpg
1707685782-481;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3669952;Chaussures enfant;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707685788-482;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3669956;Chaussures enfant;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707685796-483;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3669958;Chaussures enfant;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707685804-484;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3673159;Chaussures enfants;10 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588141_uploaded_image1_1707596385.jpg
1707685810-485;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3673165;Chaussures enfants;10 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588141_uploaded_image1_1707596385.jpg
1707685821-486;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3673169;Chaussures enfants;10 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588141_uploaded_image1_1707596385.jpg
1707685830-487;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3641537;Chaussures enfants;7 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707685839-488;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-3690626;Baskets enfant;15 000 CFA;Biscuiterie, Dakar, Sénégal;https://images.coinafrique.com/thumb_3958985_uploaded_image1_1668074060.jpg
1707685846-489;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3699436;Chaussures enfants;13 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707685859-490;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3672156;Chaussures enfants;10 000 CFA;Hann Bel-Air, Dakar, Sénégal;https://images.coinafrique.com/thumb_3672156_uploaded_image1_1651092639.jpg
1707685865-491;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-3704967;Chaussures bébé;1 500 CFA;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_3106484_uploaded_image1_1620567535.jpg
1707685871-492;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-enfant-3768510;Claquettes enfant;1 250 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_3768510_uploaded_image1_1656771169.jpg
1707685877-493;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3771424;Chaussures enfant;12 500 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707685884-494;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3777592;Chaussures enfants;7 000 CFA;Sicap Liberté, Dakar, Sénégal;https://images.coinafrique.com/thumb_3777593_uploaded_image1_1657274825.jpg
1707685891-495;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3777593;Chaussures enfants;7 000 CFA;Sicap Liberté, Dakar, Sénégal;https://images.coinafrique.com/thumb_3777593_uploaded_image1_1657274825.jpg
1707685897-496;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-africaines-enfants-3778619;Sandales africaines enfants;1 500 CFA;Cambérène, Dakar, Sénégal;https://images.coinafrique.com/thumb_3778619_uploaded_image1_1657354885.jpg
1707685903-497;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3824846;Chaussures enfants;10 000 CFA;Biscuiterie, Dakar, Sénégal;https://images.coinafrique.com/thumb_3934730_uploaded_image1_1666662380.jpg
1707685908-498;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3804708;Chaussures enfants;5 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707685914-499;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-3848408;Baskets enfant;12 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_3848408_uploaded_image1_1661541004.jpg
1707685922-500;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3851925;Chaussures enfants;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707685938-501;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-3853480;Chaussures fille;2 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3853482_uploaded_image1_1661882915.jpg
1707685958-502;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-3853482;Chaussures fille;3 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3853482_uploaded_image1_1661882915.jpg
1707685966-503;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-filles-3869546;Chaussures filles;6 000 CFA;Ouakam, Dakar, Sénégal;https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg
1707685974-504;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3886285;Chaussures enfants;15 000 CFA;Biscuiterie, Dakar, Sénégal;https://images.coinafrique.com/thumb_3934730_uploaded_image1_1666662380.jpg
1707685981-505;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3887647;Chaussures enfants;Prix sur demande;Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4516156_uploaded_image1_1703690655.jpg
1707685997-506;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-crocs-3874870;Chaussures crocs;3 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_3874877_uploaded_image1_1662993378.jpg
1707686006-507;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-crocs-3874877;Chaussures crocs;3 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_3874877_uploaded_image1_1662993378.jpg
1707686015-508;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-friperie-3895663;Chaussures enfants friperie;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707686038-509;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3897395;Chaussures enfants;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707686044-510;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3897399;Chaussures enfants;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707686052-511;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussure-enfants-3920803;Chaussure enfants;15 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707686058-512;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3934730;Chaussures enfants;20 000 CFA;Biscuiterie, Dakar, Sénégal;https://images.coinafrique.com/thumb_3934730_uploaded_image1_1666662380.jpg
1707686067-513;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-3958985;Baskets enfant;20 000 CFA;Biscuiterie, Dakar, Sénégal;https://images.coinafrique.com/thumb_3958985_uploaded_image1_1668074060.jpg
1707686078-514;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-friperie-4000080;Baskets enfant friperie;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4000080_uploaded_image3_1670513440.jpeg
1707686091-515;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-4000084;Chaussures enfant friperie;7 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707686096-516;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4002819;Chaussures enfants;15 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707686102-517;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4024385;Chaussures enfants;20 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707686121-518;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4002035;Chaussures enfant;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707686135-519;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-crocs-4038403;Chaussures crocs;6 000 CFA;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4038403_uploaded_image1_1673050094.jpg
1707686148-520;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4038506;Chaussures enfants;20 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707686161-521;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussure-jordan-enfant-4040246;Chaussure Jordan enfant;7 500 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4040246_uploaded_image1_1673189828.jpg
1707686174-522;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4040305;Chaussures  enfant;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1707686180-523;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4019759;Chaussures enfant;8 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4514824_uploaded_image1_1703615498.jpg
1707686188-524;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/pantoufles-4060976;Pantoufles;7 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4060976_uploaded_image1_1674416715.jpg
1707686201-525;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4028219;Chaussures enfant;10 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4514824_uploaded_image1_1703615498.jpg
1707686210-526;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4081818;Chaussures  enfant;20 000 CFA;Grand Dakar, Dakar, Sénégal;https://images.coinafrique.com/thumb_4430647_uploaded_image1_1698289087.jpg
1707686224-527;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4059365;Chaussures enfant;5 500 CFA;Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4516156_uploaded_image1_1703690655.jpg
1707686232-528;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4059370;Chaussures enfant;5 500 CFA;Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4516156_uploaded_image1_1703690655.jpg
1707686239-529;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4059363;Chaussures enfant;5 500 CFA;Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4516156_uploaded_image1_1703690655.jpg
1707686250-530;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border12mois;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4050259;Chaussures enfant;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4514824_uploaded_image1_1703615498.jpg
1707686261-531;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border12mois;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4096757;Baskets enfant;20 000 CFA;Grand Dakar, Dakar, Sénégal;https://images.coinafrique.com/thumb_4201412_uploaded_image1_1683164968.jpg
1707686267-532;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border11mois;https://sn.coinafrique.com/annonce/chaussures-enfants/bottes-fourrees-fille-4110432;Bottes fourrées fille;13 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4110432_uploaded_image1_1677428890.jpg
1707686279-533;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border11mois;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4111498;Chaussures enfants;12 000 CFA;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_4111498_uploaded_image1_1677508687.jpg
